O	 D	 AMOEBA	 FlowValue
26	29	0	0.770699701
48	2	0	-1.604639265
12	24	0	-1.777275228
148	101	0	0.044106848
134	80	0	0.081992594
119	121	0	0.249882934
138	31	0	0.100166051
29	145	0	0.027072016
91	21	0	4.097202475
132	142	0	0.956648847
45	113	0	0.431905703
13	72	0	0.013196839
70	123	0	0.524298394
35	39	0	0.313493799
91	130	0	4.636115549
4	64	0	0.533360599
99	66	0	-1.233405938
29	72	0	0.144372214
72	32	0	-1.377120161
54	112	0	2.222849102
39	51	0	0.223415858
115	66	0	-2.517899278
80	32	0	0.945633843
122	16	0	-0.107898238
150	141	0	-0.738665008
149	77	0	-0.127018549
46	116	0	-0.135756458
28	38	0	0.152932818
32	33	0	0.198432822
31	43	0	0.588828467
92	11	0	-0.966910929
40	33	0	1.183735963
104	30	0	0.187531133
144	77	0	0.039361668
54	75	0	0.040501803
1	125	0	0.194899916
2	101	0	0.569736366
137	32	0	-0.10278172
145	32	0	0.015821472
147	123	0	0.644544293
104	20	0	-0.041226137
5	121	0	-0.401945521
29	103	0	1.113151584
27	4	0	0.133123096
148	121	0	-0.033784769
20	45	0	1.065113766
71	121	0	-0.061387511
113	131	0	-1.100511119
8	49	0	0.055707274
7	43	0	5.489641963
11	44	0	0.431822368
85	45	0	-2.197649559
70	132	0	-0.580173462
110	31	0	0.026303843
57	145	0	1.3879056
148	131	0	0.751876269
39	33	0	-0.990189613
150	44	0	-0.014284243
61	20	0	-0.457550741
44	44	0	-1.723693165
46	109	0	0.036242833
13	145	0	-0.018449107
108	17	0	0.03744053
73	49	0	3.386541086
19	77	0	-0.077697765
41	88	0	-28.90625769
81	49	0	-0.931219053
31	136	0	-1.258444129
141	45	0	0.095821863
146	56	0	-0.563715335
20	52	0	-2.541179302
132	123	0	0.100159237
23	73	0	-0.314371745
136	126	0	0.311690888
149	78	0	-0.045842018
99	121	0	-0.067712572
148	138	0	0.132859262
133	21	0	-1.218478501
27	101	0	-0.027336877
87	44	0	1.069629623
122	45	0	0.547180574
13	138	0	0.143359859
15	17	0	-1.147090654
112	75	0	-0.250455814
76	33	0	-0.318663282
138	51	0	0.061135401
13	27	0	0.302224927
126	49	0	0.086497542
70	2	0	15.44368266
146	51	0	-4.382784002
20	51	0	-0.158063859
8	80	0	0.063548581
64	29	0	2.052414667
24	48	-1	-81.63753743
146	134	-2	-59.7185933
21	56	-3	-58.45093803
47	68	-4	-43.76540085
139	28	-5	-37.85038509
30	75	-6	-30.29884957
