O	 D	 AMOEBA	 FlowValue
15	121	-3	-28.98991876
141	126	-3	-51.25351453
59	33	-3	-144.4283968
54	25	-3	-153.5664267
45	7	-3	-239.6548969
96	33	-3	-127.7635818
93	75	-3	-29.52160243
55	51	-3	-39.71575738
45	121	-3	-275.4042282
49	126	-3	-7.321930647
99	72	-3	-18.05297593
36	51	-3	-229.1293695
101	33	-3	-105.5438285
104	121	-3	-112.3359352
2	72	-3	-21.23879521
45	55	-3	-63.10559861
2	79	-3	-315.3520813
29	56	-3	-111.3337787
71	80	-3	12.96327504
74	32	-3	-57.79539467
23	121	-3	-148.5733336
39	25	-3	-135.1384555
99	33	-3	-283.3018553
97	125	-3	-49.99416735
34	51	-3	-9.16517478
72	11	-3	-73.50779183
132	64	-3	-289.9643344
149	33	-3	-461.0598822
45	137	-3	-196.1433317
72	32	-3	-255.2629931
46	116	-3	-209.0901963
92	11	-3	-66.15701264
5	121	-3	-43.48487813
71	121	-3	-25.36617891
99	121	-3	-14.49495938
90	145	-4	-637.3821882
90	73	-4	-2696.128553
102	45	-5	-14.32105661
71	62	-5	-44.95068909
145	73	-5	-570.4383765
132	58	-5	-1817.657242
108	33	-5	-127.7635818
52	33	-5	-122.2086435
27	145	-5	-19.39858834
48	49	-5	-46.02309337
138	145	-5	74.82312644
43	20	-5	-33.42854278
147	32	-5	-134.8559209
55	103	-5	-416.8820557
45	70	-5	-493.4424101
23	108	-5	-977.2966471
141	73	-5	-37.67045883
84	20	-5	-74.28565061
84	40	-5	-192.504735
46	145	-5	24.94104215
122	43	-5	-1207.670109
2	71	-5	-211.4947391
134	135	-5	-76.27681947
138	73	-5	0
26	73	-5	16.14448235
4	145	-5	-96.99294169
116	45	-5	-64.44475473
4	135	-5	-119.8635735
23	40	-5	-55.88847145
145	49	-5	-178.9786964
32	74	-5	-1281.816517
138	33	-5	-138.8734585
45	43	-5	-147.4480948
116	79	-5	-463.7530608
52	73	-5	-123.7743647
136	40	-5	-55.88847145
1	73	-5	-86.10390589
32	75	-5	-295.2160243
13	103	-5	-633.6607247
19	103	-5	-100.0516934
104	109	-5	-139.5517597
122	103	-5	-600.3101602
19	145	-5	5.542453811
108	43	-5	-56.17070277
141	32	-5	-452.7305916
19	33	-5	-238.8623486
52	75	-5	-118.0864097
149	135	-5	-152.5536389
26	145	-5	-22.16981524
132	145	-5	-121.9339838
13	74	-5	-183.1166453
71	45	-5	-153.9513585
104	20	-5	-22.28569518
23	73	-5	-301.3636706
70	130	-6	-148.9203276
39	28	-6	-2278.942571
39	48	-6	-684.5086302
31	65	-6	-1207.557892
71	127	-7	-1794.795094
102	52	-7	-1252.455796
