O	 D	 AMOEBA	 FlowValue
29	85	0	973.7922859
140	120	0	266.2444124
145	131	0	470.9377094
33	131	0	66.41429236
149	59	0	814.5649937
29	101	0	26.09152908
101	57	0	962.2874948
126	51	0	12.22023304
53	55	0	390.1073369
46	121	0	409.4826023
112	64	0	632.122249
29	59	0	357.2653481
28	8	0	885.7003676
138	143	0	405.9190376
149	82	0	382.4070887
99	101	0	6.021122096
63	75	0	118.0864097
122	49	0	585.5160212
25	52	0	540.2750491
99	29	0	289.3973094
1	35	0	444.7409384
39	122	0	337.0237433
143	40	0	757.5992797
2	66	0	894.7692669
145	7	0	339.511104
148	20	0	282.2854723
45	49	0	258.2406905
70	59	0	557.3339431
126	36	0	247.3900351
143	49	0	15.34103112
123	32	0	178.2024669
136	31	0	187.5315609
63	17	0	100.9821047
140	132	0	441.6701019
90	145	0	191.2146565
74	128	0	622.4237428
95	95	0	635.8659408
48	112	0	303.7923411
123	72	0	275.0423979
80	133	0	28.96200185
6	72	0	306.9005907
123	57	0	504.0553544
146	16	0	128.8936627
55	78	0	291.3017303
39	144	0	601.0819475
82	40	0	149.0359239
150	108	0	676.5899865
124	143	0	184.5086535
23	133	0	333.0630213
66	48	0	402.6521354
148	33	0	299.9666704
13	51	0	284.1204182
87	44	0	166.2354183
39	137	0	576.171037
50	56	0	345.1347139
53	29	0	545.7206406
129	114	0	176.498027
150	103	0	250.1292334
19	131	0	265.6571694
45	21	0	262.088285
107	145	0	166.2736144
71	60	0	369.3514698
123	95	0	294.6695823
59	33	0	22.21975335
149	16	0	580.0214823
8	102	0	230.4522286
122	140	0	1760.809413
136	51	0	391.0474573
4	64	0	434.9465016
97	126	0	431.9939082
123	84	0	265.2290839
148	62	0	521.4279935
6	52	0	245.5795678
29	128	0	408.0791427
55	82	0	196.6665028
29	126	0	1083.645736
54	110	0	246.4268112
46	73	0	408.993553
122	105	0	353.0138558
55	58	0	750.1442585
13	87	0	383.5336231
38	33	0	38.88456838
134	131	0	24.15065176
45	145	0	756.5449451
72	49	0	56.25044743
71	43	0	442.3442843
39	2	0	29.0292615
128	146	0	33.37059717
93	75	0	88.56480729
118	125	0	199.9766694
54	131	0	175.0922253
139	77	0	163.8364719
123	138	0	57.00171005
100	138	0	931.0279309
137	128	0	61.83017311
122	123	0	182.0610997
123	123	0	103.6347798
45	131	0	585.6533053
90	73	0	145.3003412
123	131	0	114.7155959
118	79	0	463.7530608
123	22	0	272.5538294
40	145	0	16.62736143
136	79	0	1929.212733
11	52	0	270.1375246
7	64	0	46.3942935
134	77	0	216.8423893
8	48	0	80.53042708
28	83	0	77.73883638
11	45	0	14.32105661
122	37	0	193.0419115
123	145	0	351.945817
9	68	0	980.811307
35	74	0	640.9082586
91	121	0	282.6517079
23	78	0	155.3609228
139	24	0	43.91647087
7	33	0	33.32963004
33	17	0	21.48555419
78	78	0	330.141961
137	83	0	25.91294546
145	19	0	790.0142203
76	32	0	125.2233551
13	28	0	113.9471285
96	99	0	124.6779154
23	71	0	740.2315867
13	109	0	251.1931675
149	72	0	280.3520968
150	78	0	1553.609228
29	45	0	322.2237737
90	45	0	164.692151
59	128	0	24.73206925
44	33	0	72.21419842
46	126	0	607.7202436
41	75	0	177.1296146
91	119	0	480.5165553
106	79	0	241.1515916
8	37	0	107.2455064
118	128	0	131.9043693
61	32	0	14.44884867
45	55	0	195.0536684
45	72	0	218.7595906
110	75	0	221.4120182
8	44	0	281.8774484
100	101	0	44.15489537
29	63	0	190.7701913
1	83	0	71.26060001
115	45	0	50.12369813
9	51	0	82.48657302
136	138	0	247.0074102
143	131	0	114.7155959
115	133	0	202.734013
52	126	0	197.6921275
80	143	0	664.2311524
63	131	0	211.318203
1	131	0	126.7909218
28	22	0	398.3479045
14	33	0	33.32963004
4	31	0	199.0558467
46	43	0	273.832176
29	49	0	138.0692801
69	138	0	104.5031351
144	95	0	279.160657
36	25	0	282.5622251
143	140	0	419.2403365
135	2	0	116.117046
72	128	0	41.22011542
35	20	0	245.142647
8	114	0	1122.023172
136	7	0	119.8274485
29	146	0	50.05589575
50	62	0	404.5562018
11	44	0	101.1867763
93	109	0	213.9793649
148	34	0	151.0688118
82	145	0	88.67926097
102	84	0	931.3858528
123	49	0	163.6376653
96	29	0	818.580961
4	126	0	790.7685098
82	32	0	351.5886509
144	62	0	988.9151601
26	62	0	206.7731699
137	17	0	388.8885308
72	101	0	126.443564
48	55	0	298.3173753
35	2	0	812.8193219
4	101	0	289.0138606
50	131	0	66.41429236
2	62	0	269.7041346
