O	 D	 AMOEBA	 FlowValue
4	73	-1	38.01428111
13	56	-1	0.887650518
135	123	-1	62.28136645
1	115	-1	3.898453094
2	99	-1	26.73204561
115	77	-1	31.7880121
122	25	-1	8.610279382
32	31	-1	94.66297302
27	6	-1	51.75786038
136	121	-1	15.96356051
46	145	-1	27.91870592
36	62	-1	88.365243
2	122	-1	11.45659098
122	32	-1	25.83083815
32	49	-1	100.0212545
39	75	-1	6.855920544
116	145	-1	42.31586252
100	75	-1	71.65801059
46	11	-1	44.15051169
145	135	-1	6.569992872
97	49	-1	59.31198102
134	32	-1	9.487486006
27	103	-1	43.58556664
52	101	-1	50.94965378
108	10	-1	60.19859199
128	72	-1	128.4212744
148	123	-1	42.62023902
27	20	-1	70.82654579
138	49	-1	68.92748828
132	108	-1	12.43796565
23	64	-1	10.43164042
45	83	-1	21.79122635
39	64	-1	36.56490957
48	72	-1	92.12768898
144	118	-1	1.48518013
145	120	-1	8.759990495
122	50	-1	55.96681598
13	99	-1	17.3091851
46	21	-1	7.791266769
147	40	-1	103.9238683
13	11	-1	23.52273872
23	86	-1	4.172656167
149	103	-1	5.901357627
45	63	-1	4.980851738
23	11	-1	31.29492125
52	114	-1	50.94965378
148	16	-1	1.997823704
55	116	-1	66.81539278
2	10	-1	11.45659098
80	100	-1	20.13753939
26	32	-1	62.13946167
46	39	-1	16.23180577
26	83	-1	31.06973083
48	123	-1	42.99292152
145	100	-1	53.65494178
112	17	-1	33.93526
108	101	-1	121.9813575
19	121	-1	42.17085647
148	38	-1	13.98476593
23	125	-1	6.25898425
46	49	-1	61.03158969
144	73	-1	4.45554039
145	93	-1	5.47499406
122	81	-1	40.18130378
19	126	-1	13.64351239
148	45	-1	84.5745368
59	23	-1	101.2255034
23	5	-1	16.69062467
39	133	-1	77.70043284
116	83	-1	67.70538004
136	49	-1	61.19364863
28	103	-1	15.4883476
104	48	-1	33.29806205
144	49	-1	58.66461514
149	123	-1	34.22787424
99	138	-1	23.35728233
46	56	-1	16.23180577
144	64	-1	7.42590065
19	135	-1	9.922554462
45	17	-1	5.603458206
134	146	-1	31.62495335
48	138	-1	64.48938228
104	55	-1	53.64687775
32	121	-1	25.00531362
144	40	-1	17.82216156
26	4	-1	51.78288472
148	51	-1	46.61588643
116	50	-1	14.10528751
13	33	-1	8.876505178
2	133	-1	14.00250008
46	74	-1	51.29250623
108	73	-1	17.42590821
141	101	-1	73.60074939
149	37	-1	83.40585446
80	62	-1	90.61892727
100	49	-1	12.46226271
108	49	-1	50.69355115
19	45	-1	102.9465025
148	82	-1	67.92600594
108	64	-1	20.59425515
59	51	-1	74.23203585
45	124	-1	2.490425869
50	73	-1	18.14797862
46	84	-1	28.56797815
108	40	-1	38.02016336
59	72	-1	107.9738703
25	72	-1	76.49186455
149	55	-1	2.753966892
132	17	-1	7.773728529
150	30	-1	79.05357065
52	130	-1	3.184353361
52	49	-1	49.3574771
132	137	-1	17.10220276
50	123	-1	24.19730482
35	40	-1	74.21460962
149	48	-1	6.688205311
1	121	-1	17.54303892
145	44	-1	15.32998337
19	64	-1	4.961277232
150	128	-1	9.881696332
35	64	-1	15.22350967
28	80	-1	99.81379564
150	40	-1	116.6040167
46	105	-1	10.38835569
19	73	-1	9.922554462
141	49	-1	33.45488609
4	95	-1	28.20414405
23	77	-1	47.98554592
31	29	-1	12.57940751
100	77	-1	37.38678814
144	121	-1	65.34792572
71	11	-1	43.56096357
1	75	-1	48.73066367
2	123	-1	3.818863659
122	33	-1	22.24322174
13	142	-1	7.545029401
