O, D, AMOEBA, FlowValue
29, 109, 0, -25.23649034
138, 101, 0, 55.5866841
123, 84, 0, 57.59828545
128, 51, 0, -32.92853191
19, 145, 0, 2.480638616
148, 62, 0, 38.62459161
6, 52, 0, 74.50732034
82, 125, 0, 22.49415152
45, 7, 0, -7.471277607
122, 105, 0, 11.48037251
47, 61, -5, -60.00840118
35, 49, 0, -43.76759029
90, 109, 0, 144.5262925
55, 82, 0, 133.6307856
96, 33, -4, -160.5181246
43, 49, 0, 145.2562878
8, 109, 0, -15.25129227
29, 126, 0, 95.24739901
54, 110, 0, 65.85301607
146, 135, 0, -481.0126582
149, 138, 0, 3.540814576
46, 73, 0, 49.34468954
36, 103, 0, 11.7820324
2, 51, -4, -6.364772765
4, 10, 0, -11.03640419
29, 128, 0, 30.93505267
123, 109, 0, -10.71596008
141, 17, 0, 163.9289418
55, 58, 0, 96.51112291
23, 45, 0, -3.129492125
84, 45, 0, 177.6877791
50, 77, 0, -185.5126703
13, 87, 0, 3.99442733
38, 33, 0, 131.7349493
134, 131, 0, -63.24990671
45, 145, 0, 152.5385845
72, 49, 0, -436.9874838
71, 43, 0, 152.4633725
39, 2, 0, 2.285306848
147, 40, 0, 103.9238683
101, 138, 0, -51.25926938
46, 80, 0, 7.141994538
140, 45, 0, -12.92298547
23, 72, 0, 190.8990196
128, 146, 0, 9.878559574
93, 75, 0, -11.74315374
106, 126, 0, 375.5780381
9, 68, 0, 608.9183113
47, 51, 0, -140.0196027
54, 131, 0, 79.57239442
55, 51, 0, -48.25556145
45, 121, 0, -47.31809151
49, 126, 0, -6.606197935
13, 80, 0, 2.219126294
149, 43, 0, 1.967119209
132, 21, 0, -13.99271135
45, 138, 0, -2.490425869
139, 77, 0, 868.7653312
14, 17, 0, -174.3209407
71, 32, 0, 7.260160595
1, 108, 0, -79.91828842
133, 50, -5, -60.77057084
69, 45, 0, -1075.166053
46, 91, 0, 6.492722308
123, 138, 0, 8.036970062
125, 45, 0, -190.27987
108, 43, 0, -12.67338779
71, 84, 6, 154.883426
2, 5, 0, 7.637727318
148, 100, 0, 4.661588643
100, 138, 0, 277.2853453
137, 128, 0, -131.599539
138, 30, 0, -75.59789037
29, 146, 0, -7.326723001
123, 123, 0, 29.46889023
3, 62, 0, 31.27394411
59, 77, 6, 155.2124386
136, 72, 0, -23.94534077
13, 73, 0, 0
149, 52, 0, -7.868476836
63, 41, 0, -8.564521896
90, 73, -3, -2262.739767
1, 101, 0, 109.1566866
39, 48, 0, -116.5506493
26, 103, 0, 86.30480787
123, 131, 0, 6.697475052
118, 79, 0, 223.9501218
138, 25, 0, 2.223467364
49, 31, 0, -46.24338554
89, 128, 0, -113.61377
35, 92, 0, -156.0409741
123, 22, 0, 17.41343513
128, 31, 0, 55.97850425
144, 126, 0, 2.97036026
40, 145, 0, 18.53009983
136, 79, 0, 276.7017156
66, 144, 0, -39.99640032
89, 49, 0, -113.61377
35, 45, 0, 15.22350967
99, 72, 0, -79.41475993
7, 51, 0, -24.43285241
11, 52, 0, 46.94334791
125, 121, 0, 428.1297074
36, 52, 0, -1272.459499
115, 72, 0, -559.469013
150, 20, 0, 51.38482092
7, 64, 0, 97.73140965
46, 101, 0, 18.17962246
41, 80, 0, -174.8426416
150, 135, 0, 7.905357065
134, 77, 0, 142.3122901
9, 30, 3, 3731.576318
31, 128, 0, -155.146026
55, 30, 0, 29.69573013
3, 44, 0, 31.27394411
23, 49, 0, 58.41718634
6, 11, 0, -29.80292814
45, 100, 0, -23.03643929
28, 60, 6, 87.76730307
31, 17, 0, -188.6911126
38, 77, 0, 376.3855694
21, 11, 0, -126.5075483
8, 48, 0, 6.536268118
28, 83, 0, 20.65113013
11, 45, 0, 4.267577083
144, 5, 0, 8.91108078
36, 51, 0, -441.826215
93, 62, 0, 58.71576871
39, 38, 0, -11.42653424
133, 45, 0, 303.8528542
44, 51, 0, -37.65580088
122, 37, 0, 6.457709537
123, 145, 0, 170.1158663
27, 62, 0, 43.58556664
35, 74, 0, 39.96171287
91, 121, 0, 167.1270854
23, 78, 0, 8.345312334
84, 72, 0, 499.5373413
139, 24, 0, 102.207686
32, 62, 0, -14.28875065
31, 30, 0, 88.05585257
53, 45, 0, 180.8803942
127, 106, 0, -170.3795204
75, 112, 0, -370.6706823
21, 20, 0, -147.5921397
149, 103, 0, 5.901357627
8, 55, 0, -18.51942633
7, 33, 0, 73.29855724
29, 84, 0, -4.070401667
33, 17, 0, 73.54725779
1, 72, 0, 130.5981786
78, 78, 0, 311.4294612
118, 33, 0, -26.87401462
137, 83, 0, 3.556744299
48, 45, 0, 150.4752253
122, 44, 0, 17.93808205
17, 72, 0, 583.3454864
143, 77, 0, -14.37883436
76, 32, 0, 1491.509867
13, 26, 0, 1.331475777
150, 145, 0, -3.952678533
118, 80, 0, -8.958004873
21, 21, 6, 1096.398752
12, 146, 0, -145.690004
13, 28, 0, 0.443825259
113, 45, 0, -428.8808355
96, 99, 0, 20.93714669
23, 71, 0, 29.20859317
138, 133, 0, 51.13974937
13, 109, 0, 11.98328199
149, 72, 0, 63.73466237
150, 78, 0, 158.1071413
11, 91, 0, -76.8163875
90, 45, 0, 207.7565455
145, 123, 0, 25.18497267
59, 128, 0, 40.49020137
44, 33, 0, 163.1751371
27, 123, 0, -13.62048957
10, 145, 0, -81.84422316
46, 126, 0, 5.194177846
86, 17, -5, -2932.55132
71, 146, 0, 24.20053532
58, 133, 0, 197.2386588
41, 75, 0, 299.7302428
101, 33, -4, -162.3210197
13, 21, 0, 18.19683561
141, 32, 0, -314.4759292
91, 119, 0, 314.5921608
146, 45, 0, -84.38818565
19, 33, 0, -53.33373024
106, 79, 0, 305.1571559
90, 133, 0, 85.81248617
84, 137, 0, -134.1039842
8, 37, 0, 5.446890098
118, 128, 0, 286.6561559
104, 121, -4, -57.34666242
73, 84, 0, -662.2516556
2, 72, -4, -25.45909106
61, 32, 0, 46.19506637
26, 66, 0, -58.68726935
66, 45, 0, -239.9784019
122, 62, -4, -47.3565366
80, 145, 0, -15.10315455
45, 55, 0, -6.84867114
12, 128, 0, -113.3144476
52, 31, 0, 113.0445443
45, 72, 0, 69.10931787
50, 21, 0, 58.47681999
110, 75, 0, 94.15191097
93, 145, 0, 99.8168068
8, 44, 0, 42.48574277
100, 101, 0, 68.54244491
63, 115, 0, -115.6210456
46, 25, 0, 0.649272231
11, 73, 0, 209.1112771
72, 73, 0, -329.0893397
1, 83, 0, 21.44149202
115, 45, 0, 89.00643389
9, 51, 0, 374.7189608
15, 109, 0, -50.84659582
134, 32, 0, 9.487486006
23, 21, 0, 34.42441338
146, 31, 0, -42.19409283
149, 44, 0, 20.45803977
28, 31, 0, 36.13947773
143, 131, 0, 91.06595092
114, 49, 0, 368.0868685
115, 133, 0, 178.0128678
2, 79, -4, -21.6402274
63, 120, 0, -10.70565237
46, 32, 0, -27.91870592
29, 56, 0, -8.140803334
103, 17, 0, -267.3201158
53, 128, 0, -87.69958507
83, 29, 0, -1427.654796
145, 19, 0, 21.89997624
52, 126, 0, 42.98877038
17, 52, 0, -224.3636486
80, 143, 0, 90.61892727
45, 41, 0, -14.31994875
10, 29, 0, -722.9573046
87, 25, 0, 12.86885351
1, 131, 0, 40.93375749
126, 133, 0, -33.82988081
24, 145, 0, -902.5624926
28, 22, 0, 32.69762271
14, 33, 0, 95.08414947
71, 80, 0, 4.840107063
4, 31, 6, 214.5967482
65, 31, 0, -94.10214788
46, 43, 0, 25.321617
29, 49, 0, -24.42241
69, 138, 0, 262.8183686
23, 138, 0, 21.90644488
144, 95, 0, 13.36662117
61, 75, -4, -138.5851991
138, 78, 0, -26.68160837
36, 25, 0, 270.9867452
17, 45, 0, 280.4545608
112, 109, 0, 4.241907501
5, 73, 0, 55.46004104
123, 56, 0, 5.357980042
72, 128, 0, 53.94907208
35, 20, 0, 125.5939547
99, 51, 0, 70.071847
136, 7, 0, 15.96356051
63, 25, 0, -70.65730564
28, 109, 0, 25.81391267
122, 123, 0, 46.63901332
50, 62, 0, 90.73989309
71, 73, 0, 7.260160595
43, 101, 0, 17.90830946
46, 50, 0, -1.298544462
68, 123, 0, 117.6216894
93, 109, 0, 135.046268
118, 31, 0, 98.5380536
137, 121, 0, 39.12418728
66, 49, 0, 199.9820016
123, 64, 0, -10.71596008
114, 73, 0, 199.3803871
144, 6, 0, 4.45554039
148, 34, 0, 1.331882469
116, 33, 0, 47.95797753
134, 21, 0, -18.97497201
45, 27, 0, 4.980851738
102, 84, 6, 1004.69082
123, 49, 0, 52.2403054
13, 50, 0, -18.64066087
74, 32, 0, -132.7521738
3, 100, 0, -70.36637426
4, 126, 0, 132.4368503
23, 121, 0, -42.76972571
8, 121, 0, -38.12823069
82, 32, 0, 821.0365305
84, 121, 0, -16.76299803
144, 62, 0, 39.35727345
39, 25, 0, -50.27675066
149, 126, 0, 17.70407288
26, 62, 0, 51.78288472
137, 17, 0, 522.8414119
46, 53, 0, 14.93326131
72, 101, 0, 43.15925766
8, 128, 0, -26.14507247
52, 75, 0, -12.73741345
148, 41, 0, 7.325353581
48, 55, 0, 159.6879942
116, 40, 0, 0
45, 20, 0, 18.05558755
84, 17, 0, 0
31, 65, 0, -71.28330922
35, 2, 0, 53.28228383
4, 101, 0, 176.5824671
132, 50, 0, 38.86864264
99, 33, -4, -238.2442798
46, 26, 0, 5.194177846
107, 33, -4, -96.78668215
96, 131, 0, -167.4971735
149, 135, 0, -5.507933785
50, 131, 0, 22.18086275
69, 101, 0, 334.4961055
2, 62, 0, 38.18863659
138, 123, 0, 2.223467364
101, 112, 0, -34.17284626
67, 32, 0, -2069.94226
45, 131, 0, 29.88511043
70, 31, 0, -39.40770224
55, 84, 0, 25.98376386
95, 45, 0, 471.5164756
26, 145, 0, -27.61753852
50, 43, 0, 28.23018896
144, 44, 0, 8.91108078
149, 128, 0, -4.32766226
43, 72, 0, 244.7468959
29, 21, 0, 115.5994073
140, 56, 0, 77.53791281
2, 57, 0, 40.7345457
148, 72, 0, 141.845483
97, 125, 0, -44.48398577
83, 62, 0, -449.1498235
122, 111, 0, 5.740186255
34, 51, 0, -65.52221203
132, 145, 0, -68.40881105
116, 62, 0, 157.9792201
13, 74, 0, -2.662951553
149, 24, 0, 3.934238418
40, 128, 0, 83.38544924
48, 133, 0, 46.06384449
124, 61, 0, -40.36123304
72, 11, 0, -53.94907208
71, 45, 0, -104.0623019
146, 132, 0, 151.8987342
96, 145, 0, -90.72763564
149, 137, 0, 3.147390734
46, 78, 0, -9.089811231
150, 17, 0, -79.05357065
30, 132, 0, -12.29135426
51, 1, 0, -482.6768111
112, 49, 0, -2.12095375
22, 55, 0, 1187.168147
138, 109, 6, 280.1568879
52, 32, 0, 78.01665735
3, 51, 0, 46.91091617
25, 66, 0, 18.2123487
136, 91, 0, 23.94534077
132, 64, -4, -77.73728529
129, 44, 0, -254.2080511
149, 33, -4, -32.65417887
8, 21, 0, 122.0103382
63, 58, 0, -4.282260948
28, 72, 0, 43.02318778
144, 26, 0, 2.227770195
58, 109, 0, -273.0996814
149, 146, 0, -0.393423842
80, 50, 0, -15.10315455
44, 72, 0, -602.492814
27, 128, 0, 59.93015413
11, 145, 0, -76.8163875
140, 46, 0, 187.3832893
108, 45, 0, 144.1597861
54, 17, 0, -2.74387567
19, 49, 0, 34.72894062
27, 49, 0, 70.82654579
138, 20, 0, 13.34080418
47, 50, -5, -160.0224031
123, 101, 0, -38.8453553
54, 128, 0, 19.20712969
112, 135, 0, 2.12095375
147, 17, 0, -7.423133453
6, 39, 0, 67.05658831
136, 66, 0, 45.23008812
121, 77, -6, -1736.046984
45, 137, 0, -9.961703476
29, 79, 0, 1.628160667
124, 51, 0, 100.9030826
144, 17, 0, 20.79252182
1, 99, 0, -38.98453094
26, 29, 0, 93.2091925
48, 2, 0, -55.27661339
12, 24, 0, -161.8777823
148, 101, 0, 21.97606074
134, 80, 0, 12.64998134
119, 121, 0, 68.95719482
138, 31, 0, 95.60909665
29, 145, 0, 9.768964001
91, 21, 0, 953.6074873
132, 142, 0, 23.32118559
45, 113, 0, 9.339097009
13, 72, 0, 12.42710725
70, 123, 0, 187.1865856
35, 39, 0, 19.02938708
91, 130, 0, 186.7890954
4, 64, 0, 91.97003494
99, 66, 0, -84.0862164
29, 72, 0, 135.9514157
72, 32, 0, -285.930082
54, 112, 0, 131.7060321
39, 51, 0, 73.12981914
115, 66, 0, -171.6552654
80, 32, 0, 196.3410091
122, 16, 0, -5.022662973
150, 141, 0, -17.7870534
149, 77, 0, -26.3593974
46, 116, 0, -5.194177846
28, 38, 0, 10.32556507
32, 33, 0, 35.72187661
31, 43, 0, 83.86271673
92, 11, 0, -131.5385627
40, 33, 0, 213.0961481
104, 30, 0, 20.3488157
144, 77, 0, 8.168490715
54, 75, 0, 2.74387567
1, 125, 0, 11.69535928
2, 101, 0, 283.8688653
137, 32, 0, -21.34046579
145, 32, -4, 3.284996436
147, 123, 0, 230.117137
104, 20, 0, -11.09935402
5, 121, -4, -110.9200821
29, 103, 0, 66.75458734
27, 4, 0, 8.172293745
148, 121, 0, -9.323177286
20, 45, 0, 297.4958609
71, 121, 0, -16.94037472
113, 131, 0, -182.2743551
8, 49, 0, 21.78756039
7, 43, 0, 781.8512772
11, 44, 0, 59.74607916
85, 45, 0, -613.8233007
70, 132, 0, -19.70385112
110, 31, 0, 25.10717626
57, 145, 0, 500.8271236
148, 131, 0, 124.5310109
39, 33, 0, -178.2539342
150, 44, 0, -1.976339266
61, 20, 0, -123.1868436
44, 44, 0, -238.4867389
46, 109, 0, 3.895633385
13, 145, 0, -6.657378883
108, 17, 0, 17.42590821
73, 49, 0, 1324.503311
19, 77, 0, -16.124151
41, 88, 0, -574.4829653
81, 49, 0, -364.2072214
31, 136, 0, -117.4078034
141, 45, 0, 26.76390887
146, 56, 0, -50.63291139
20, 52, 0, -103.4768212
132, 123, 0, 35.75915123
23, 73, 0, -58.41718634
136, 126, 0, 42.5694947
149, 78, 0, -2.360543051
99, 121, 0, -18.68582587
148, 138, 0, 13.98476593
133, 21, -5, -283.5959972
27, 101, 0, -13.62048957
87, 44, 0, 147.9918154
122, 45, 0, 152.832459
13, 138, 0, 15.0900588
15, 17, 0, -533.8892561
112, 75, 0, -16.96763
76, 33, -4, -57.36576411
138, 51, 0, 20.01120628
13, 27, 0, 16.86535984
126, 49, 0, 33.82988081
70, 2, 0, 532.0039802
146, 51, 0, -1434.599156
20, 51, 0, -51.7384106
8, 80, 0, 9.804402177
64, 29, 0, 248.2210822
